你吃饭了没有？	刚吃了,你呢?	你吃过了吗？	还没吃,我还饿着呢	3
我是舞蹈演员，每周三次固定在剧场演出的。	在哪个剧场	你知道我一周在剧院演出几次吗？	这个还真不知道,不过我是学舞蹈的	3
还可以，我目前已经习惯了在我的接受范围内，你有工作吗？	没有,你呢,什么工作	哇呜	你是做什么的,我也想换工作,但是又有很多问题需要解决	1
那你学音乐，不会也是因为父母吧？	不是,我学音乐是因为我的梦想	那你学音乐，不会也是因为家长吧？	是,你猜对了	3
我比较喜欢宜家，我感觉宜家的东西比较多一点。	宜家的感觉不太适合我的风格	我更喜欢哪家店？	我也说不上来,反正宜家的我觉得不怎么好看	2
那你开你爸的车不是无证驾驶吗？	我开的我哥的车,不是我爸的	那你开你爸的车子不是无证驾驶吗？	我自己买的车啊	1
我是广州人。	你好,我系番禺人,你系边度?	你知道我来自哪里吗？	我知道,你是从火星来的,你的飞船被我发现了	1
花肯定不好种吧，你都种过哪些花呢？	月季,茶花,茶花比较难种,我也是种了几个月才知道的	你花了多长时间才认识月季和山茶花？	月季是去年才开始种的,山茶花我也种了,也没几天	3
我现在60多了，是个老太太了。	好吧我错了,阿姨,我也不小了,都快奔3了呢	你知道我多大了吗？	不知道,我就随便说的	1
这样呀，你是已经参加工作了吗？	没有,我大一	你已经在工作了吗？	我是大三,我是你学长,你说我是不是已经毕业了呢?	1
你最喜欢什么样的季节呀？	夏天,因为有大白腿	你最喜欢什么样的时节呀？	我的话,都喜欢	2
我喜欢狗，所以我家里养了三条狗。	这是在宿舍里养的?	你知道我有几条狗吗？	不知道诶,你养了几条?	1
那你加入了挺多的啊，忙的过来吗？	我就加了四个	你加入了很多。你不忙吗？	我都退了,不忙啊,因为我是学渣	3
哦哦，这样啊，你是上班路上经过这里吗？	不是,我在这边住	哦哦，这样啊，你是放工路上经过这里吗？	嗯,我是从这边去上班的	3
你是已经工作了吗？	恩,工作好几年了	你是已经劳作了吗？	没有,还在上学,只是实习	3
你好，见到你我也很开心，你是做什么工作的？	我是做人力资源管理的,你呢?	你好，我也很高兴认识你。你是做什么的？	我做设计的,幸会幸会	1
你工作都那么忙吗？	是呀,一天上班十几个小时,一个月就休息两天	你每天工作多少小时？	早上九点到下午六点半	3
我是河南这边的，你是哪里的？	我现在是在浙江	你现在在哪里？	我在江苏这边	1
平常的工作也很轻松，你呢，你是做什么职业的？	我是做服装销售的	平常的劳作也很轻松，你呢，你是做什么事情的？	我做淘宝店的	1
那你工作应该很忙吧，你会做些什么来缓解压力呢？	不忙啊,一天就两个小时,其他时间都是休息,所以我就一直玩手机	你每天工作要花多少小时？	我没什么具体时间	3
是的，你们青岛那边是不是好多地方都可以钓鱼？	我是青岛的,在青岛工作,在家里不好钓,水库都有人看着	你是哪里人？	我是江苏连云港的,我们这钓鱼地方太少了,我都想去你们那里钓了	1
我是因为我现在跟我的弟弟在北京打工，没有时间谈女朋友。	那就等有时间的时候再谈,你是不是很小,我都是阿姨级的了	你知道我弟弟在哪里工作吗？	不知道,我不是北京的,也没去过	1
我很喜欢猫我背后有6个纹身都是猫，而且都是我以前养过的猫咪。	好巧,我也很喜欢猫猫	你知道我背上有多少个纹身吗？	不造啊,几个?	1
好的，你喜欢吃甜的还是酸的呀？	不喜欢酸的,喜欢甜的	好的，你喜欢吃甜的还是酸度的呀？	都喜欢,哈哈	2
我不太喜欢玩游戏，你喜欢养宠物吗？	以前养过两只狗,后来死了,再后来也就没养了	你养了多少条狗？	一条都没有,现在连自己都养不活了	3
我是去成都那边出差工作去了，我这工作经常要出差。	哈哈,你在成都做什么工作呢	你知道我去哪里出差了吗？	你没说啊,我猜应该是成都吧	3
谢谢夸奖，你今天打算去干嘛呢？	上班啊,我都上班三天了,明天休息一天	你什么时候休假？	我明天下午就休假了	3
那你现在是已经毕业了吗？	我今年毕业的,你是哪一届的?	你什么时候毕业的？	14年毕业的啊	3
那被你爱上了这个同事，他能感觉到你很爱他吗？	他说我是他这辈子最爱的女人,但我不知道是不是真的	你爱上了这位同事。他能感觉到你非常爱他吗？	应该感觉不到	3
那你的老板岂不是房地产界的大佬？	不,老板是个女的	你的老板是房地产行业的大人物吗？	不知道,只知道她是我们公司的头牌,其他不知道	0
我是河南的呦。	我也是河南的,郑州的	你知道我是哪里人吗？	不知道,你是哪的呀?	1
我不怎么睡懒觉，喜欢在周末早上去骑自行车，刚刚骑自行车回来。	你也骑车吗?	你知道我周末什么时候骑自行车吗？	不知道,你说呗	2
嗨，我叫林大山，你呢？	我叫林小山	嗨，我叫林大山。你呢？	我也叫林大山	1
我有一只两岁的猫。	你在哪里啊,能给我不?	你知道最大的猫多大了吗？	我这只就是最大的了,一岁多了	0
那你是不是特别羡慕人家老婆？	我羡慕人家老公	那你是不是特别嫉妒人家老婆？	我也羡慕别人的媳妇	2
我喜欢养宠物，家里面都有3只猫了。	你这猫是啥品种,好可爱	你知道这房子有多少只猫吗？	不知道,反正这只猫咪是我最喜欢的	1
哦哦，你写小说多长时间了？	我才写三个多月	你开始写作有几个月了？	一个半月了吧	3
我还是个学生呢，今天星期天。	我也是学生,不过我已经出来实习了,你在哪里读大学	你知道今天是星期几吗？	今天星期三啊,你不是说你也是学生吗?我在广州读大学	0
那可能是中国的历史文化太悠久了吧，你每天下班都会看书吗？	不是,我是有时间才看,我看的书比较杂,什么都看	那可能是中国的历史文化太悠久了吧，你每天放工都会看书吗？	我放工了就不看	2
你已经参加过高考了呀？	嗯,我去年就参加了,然后就来了	你什么时候上的大学？	今年,你是不是今年高考?	3
你好，见到你我也很开心，你是做什么工作的？	我是做人力资源管理的,你呢?	你好，我也很高兴认识你。你是做什么的？	我在做电子商务的	1
况且今天还是我的十八岁生日呢。	你18岁?你不是比我小么?我才19岁	我18岁生日是什么时候？	那谁知道你什么时候	1
你没有工作吗？	有工作,不想干了	你没有工作？	没有啊,我都在家里呆快3个月了	1
我是河南郑州的，高考完现在来西安旅游了。	好吧,西安好玩吗?	你知道高考后我现在去哪里吗？	不知道,你告诉我呗	3
我是广西的，现在住在南疆呢。	我在伊宁市	你知道我是哪里人吗？	不知道啊,我只知道你是南疆的	1
我最喜欢的季节是冬天。	我喜欢春天和秋天,夏天太热了	你知道我最喜欢的季节是什么吗？	不知道啊,说吧	2
你们这上班时间分着时间段呢？	早八点半到下午四点半	你有不同的工作时间吗？	一个月四天公休,一天工作三个小时	3
没有，我已经不上学了，你呢？	不上了啊,我都工作好几年了	不，我不再上学了。你呢？	我也不想上了,没意思	1
是啊，你喜欢购物吗？	还好吧,怎么了?	是啊，你讨厌购物吗？	讨厌,怎么啦?	2
你好，在忙吗，有没有时间聊聊天呢？	有,你在哪,我去找你	你好，你忙吗？你有时间聊天吗？	你好,忙	3
我也在河南上学，只不过我是高中生。	我大二,在郑州,有时间来找我玩	你知道我在哪里学习吗？	我怎么会知道,不过你可以告诉我呀	1
那看来你是真的喜欢看呢，你看的都是什么类型的？	我喜欢看的类型多了,最爱的只有两个	你最喜欢的电影有多少？	不知道,反正没有最喜欢,没有最不喜欢的	2
我儿子7岁了，都上小学了。	我儿子8岁了	我儿子多大了？	不知道,问你妈妈去	1
那你也没什么可忙的了吧？	我忙着找工作啊	那你没事干了？	是的,我现在就没啥事干	3
我是做客服的，今天请假了。	什么客服,我也想去	你知道我什么时候请假的吗？	不知道,我就想知道什么客服	3
可以啊，我是一名学生，你是干什么的呢？	我也是学生呀,大二了,你呢	可以啊，我是一名学员，你是干什么的呢？	我是一名军人,你呢?	1
我是刚刚在背单词了，早上记忆力比较好。	加油,我也去背了,	你知道我什么时候记忆力好吗？	不知道,反正我是一天记一点,一天比一天好,你呢	1
你也喜欢狗狗吗？	嗯,很喜欢小动物	你也讨厌狗狗吗？	不讨厌也不喜欢	2
那你都喜欢哪些运动啊？	跑步,乒乓球,羽毛球,篮球,足球,排球,羽毛球打的少,排球打的多	你喜欢什么运动？	我只喜欢乒乓球和羽毛球,别的都不会	2
没有，我在家照顾孩子，没法出去上班，你上班了呀？	嗯嗯,在家呆了快一个月了,没意思	没有，我在家照顾孩子，没法出去上班，你放工了呀？	嗯嗯,放了两个多月了	3
我都35岁了，看不出来吧，我儿子都18岁了。	你不是才21吗?怎么都有孩子了?	你知道我儿子多大了吗？	不知道,你儿子几岁啊	1
我是山东人，我住在山东德州。	山东妹子就是水灵,赞一个	我来自哪个省？	不知道,我又不是算命先生	1
看来我们有共同语言了，你喜欢听什么类型的歌啊？	各种类型,什么都听	看来我们有共同语言了，你喜欢听什么类型的歌曲啊？	我比较喜欢英文歌	2
我很喜欢看的，有时候还晚上一个人看。	我也喜欢看,就是晚上不敢一个人在家看	你知道我什么时候一个人看吗？	不知道啊,我只知道我怕一个人	3
我是从北大毕业的，就是说我是一名国家栋梁。	你是不是北大青鸟的	你知道我在哪里毕业的吗？	你说你从哪毕业的?	1
我最近想去浙江玩，你有什么可以推荐的吗？	杭州,舟山,东极岛	位于马绍尔群岛的岛屿叫什么名字？	鳌山岛	0
你好呀，你是哪里的呀？	我是湖北的,你咧?	你来自哪个地区？	我是广东省茂名市的	1
因为我买的是一辆本田，看起来还挺好的。	本田什么?	我买了什么车？	不知道你买的啥车	1
我特别喜欢一个魔术师，他叫做大卫·科波菲尔。	那就去追随他吧	我喜欢的魔术师叫什么名字？	大卫沃德	2
我喜欢在周末骑自行车。	我也喜欢啊,你是哪的	你知道我什么时候喜欢骑自行车吗？	不知道,为什么?	2
谢谢夸奖，你今天打算去干嘛呢？	上班啊,我都上班三天了,明天休息一天	你什么时候休假？	我今天就在休啊	3
这样也不失于是一种幸福呀，那你的业余生活时间应该很多吧？	业余生活就是,打理我的网店,一个月也有个四五千的收入,够养活我自己	一个月挣多少钱？	不固定啊,多的时候三四千,少的时候一千左右	3
我从10岁就开始演戏了，确实能算得上是一个老戏骨了。	你十岁的时候在哪?	你知道我几岁开始演戏吗？	不知道,我只知道我是你前辈	1
那你之前尝试过什么减肥技巧吗？	运动,节食,少吃,吃药都试过	你以前试过减肥技巧吗？	我就是吃减肥药瘦的	3
我是一个14岁的男孩。	我是16岁的女孩	你知道我多大了吗？	你不是说你16岁嘛?	1
那你一定做了很多游戏吧？	我没做游戏,只是做了几年游戏的推广	你推广游戏有多少年了？	我做的是网站开发的推广,不是游戏哦	3
你的薪水也蛮高的嘛，你是做什么的？	我是做财务的	你的薪水也很高。你是做什么的？	我也不知道自己能做什么	1
难道你是b站up主吗，那你是有多少粉丝呀，知道的人多吗？	不多,不到100人,你可以看看我在哔站发的视频	难道你是b站up主吗，那你是有多少粉呀，知道的人士多吗？	我不是,我只是看过视频,觉得挺好看的就推荐一下	1
我今年已经二十岁了。	我今年也20岁了,好巧	你知道我二十岁是什么时候吗？	不知道,反正我20岁	1
我养了一只三岁的狗和一只五岁的猫，它们陪我也不错	猫狗我都喜欢	你知道我养的狗多大了吗？	你不说我怎么知道呢	1
我最喜欢听毛不易的歌，我最喜欢他了。	我是易燃易爆炸入的坑	你知道我喜欢谁的歌吗？	陈粒,花粥,宋冬野马宥嘉吗	2
是呀，对了，你有没有喜欢的食物呀？	有啊,我比较喜欢甜食	是呀，对了，你有没有喜欢的食品呀？	没有呀,我对食物不是很挑的,不过对人比较挑	2
你问我忙不忙，难道你的工作很忙吗？	忙着找工作,找不到就要喝西北风了	你问我忙不忙，难道你的劳作很忙吗？	劳作也不忙	1
我是河南的呦。	我也是河南的,郑州的	你知道我是哪里人吗？	不晓得啊,你是哪里的?	1
我比较喜欢听歌，我最喜欢的乐队是五月天。	我也喜欢五月天!我喜欢听他们的知足	你知道我最喜欢的乐队是什么吗？	你说出来,看我听过没,	2
那你家养的是什么品种的宠物啊？	小仓鼠,养了三只一只死了,现在还有一只,不过不怎么会养	有多少只仓鼠？	还有一个死了的,现在有三个	1
那你是不是要去实习啊？	我已经在实习了啊	那你是不是要来实习啊？	我在上班了啊	3
那你就是喜欢摇滚类型咯？	也不是,喜欢那种有点沧桑感的	你喜欢摇滚乐？	喜欢,但是没听过	2
看来你还是学生吧？	不是啊,我都工作了	看来你还是学员吧？	嗯呢,对啊,你是?	1
你好，你是做什么工作的呢？	我自己经营网店的,一个月也就挣个两三千块钱	一个月赚多少钱？	也就五六千吧	1
那你在学校的学习成绩怎么样呢？	不好,所以我才去韩国留学	你在哪里学习？	我在国内啊,还没去	3
我现在在农村，因为我老家是农村的，我每天都在家里待着，很无聊，你呢？	我也在农村	我现在在乡下，因为我的家乡在乡下。我每天都呆在家里。这很无聊。你呢？	我在外面打工	3
我今年53岁了，到了该退休的时候。	你怎么那么老,你骗我!你说你才十八岁啊	我多大了？	你说的你十八岁	1
我很喜欢听音乐，我最喜欢听五月天的歌啦。	我也喜欢啊啊啊	你知道我最喜欢谁的歌吗？	我不知道,但我知道我的最爱是阿信的,哈哈	2
我是舞蹈演员，每周三次固定在剧场演出的。	在哪个剧场	你知道我一周在剧院演出几次吗？	不知道,我就问问,在哪啊	3
那你之前尝试过什么减肥技巧吗？	运动,节食,少吃,吃药都试过	你以前试过减肥技巧吗？	没有,因为我懒,所以都是节食加运动	3
一般我会在青岛这边，我是山东的，就会比较近些。	嗯我会考虑的,谢谢	你知道我是哪里人吗？	不知道,但肯定不是我这的	1
我也是哎，那你怎么不找男朋友啊？	你说的好有道理,我竟无法反驳	我也是哎，那你怎么不找男友啊？	我有男朋友了啊	1
我在看书，你有喜欢的书吗？	我在看,你的孤独虽败犹荣	我在看书。你有喜欢的书吗？	你在看什么书,我现在在看平凡的世界	3
我还喜欢吃，我最喜欢吃的都是汉堡和炸鸡。	那就多吃点,反正吃了也不会变胖	你知道我最喜欢的食物是什么吗？	不知道,难道是	2
我喜欢动物，我觉得猫咪和小狗都特别可爱，我家有两只狗和一只猫。	你的猫和狗好可爱	我家有几条狗？	不知道,你发的照片里有狗	1
那就好，你做的什么工作？	做过很多,现在在一家公司做采购	那很好。你是做什么的？	我是做销售的,做了好几年了,现在想找份工作	1
平时我喜欢自己晚上在湖边转一转。	我晚上都不敢出去	你知道我通常什么时候在湖边散步吗？	我是晚上出去散步,不知道你是什么时候	3
嗯，我会的，难道你现在也在上大一？	大二了,马上大三了	好吧，我会的。你现在是大一新生了吗？	是啊!你是大几的?	1
那你们去过很多地方吗？	不多不多,没出过国呢还	你不是去过很多地方吗？	对啊,去过很多很多地方,但是我还没有去过国外呢	3
好，你是做什么工作的？	我是做工程造价的	好的，你是做什么的？	我在建筑工地工作	1
那你在图书馆工作多长时间了？	我才大二,只是去借了本书而已	你借书的班级叫什么名字？	忘了,只记得是大二的	3
我是一名马拉松运动员，后天有一场马拉松友谊赛，是和一些外国人比赛的。	加油,你是哪个队啊?	你知道什么时候会有马拉松友谊赛吗？	我不清楚啊,应该会在马拉松官网上有吧,我不是参赛选手啦	3
我喜欢听一些80年代的音乐。	我喜欢90年代的	你知道我喜欢听什么吗？	不知道,我知道我喜欢听什么就可以了	2
你还有养宠物啊？	对啊,不过现在已经不在了	你还有宠物吗？	有啊,一只仓鼠,还有一只乌龟	3
你好呀，你是哪里的呀？	我是湖北的,你咧?	你来自哪个地区？	我是江苏的哦	1
我在西安雁塔区，你呢？	我也在雁塔区	你在哪个区？	我不在西安,但我是陕西的	1
我还是个学生，但是现在在麦当劳打工。	我也想去麦当劳打工	你知道我在哪家公司工作吗？	不知道,你说说啊	1
是啊，你都去什么地方呢？	我现在在北京,你呢?	你在哪？	我在广东中山,我都没去过北方	1
是啊，那你现在是干什么工作啊？	现在在一家小公司做行政	是的，你现在的工作是什么？	我做的是财务	1
我是一名老师，我在一所小学教五年级。	五年级的小盆友,作业做完了没?老师有没有布置什么任务?	你知道老师教什么年级吗？	不知道啊,你是哪个年级的呀?	1
那你喜欢民歌是吗？	对啊,喜欢民歌	那你厌恶民歌是吗？	不厌恶啊,就是听不习惯	2
那你平时有听过周杰伦的音乐吗？	听啊,听了十几年了	你听了多少年了？	小学六年级听的,现在大三	3
是的啊，那你呢，你现在在做什么呢？	在上海做点小生意	你在哪个城市有小生意？	我在上海打工,现在回家过年,过完年回上海继续打工	1
我有两个女儿呢，一个13岁，一个6岁。	你这是超生的节奏啊!罚款啊	你知道另一个多大了吗？	一个六岁,两个十三岁?不是超生吗?	1
我喜欢在天气好的时候去散步还有读书，还喜欢听爱乐乐团的演奏，他们有一次演奏的摇滚风超喜欢	我喜欢听钢琴曲,也挺喜欢他们的	你知道我喜欢听什么管弦乐队吗？	不知道,你说说看吧	2
不过，你现在学车不耽误你的工作吗？	我是辞职学的,在家待了一年多了	然而，你现在学开车不是耽误了你的工作吗？	我的工作是在家,又不是在车上	1
是的，你们青岛那边是不是好多地方都可以钓鱼？	我是青岛的,在青岛工作,在家里不好钓,水库都有人看着	你是哪里人？	我是山东潍坊的,我们山东这边钓鱼的地方少之又少	1
我也是教初中的，你在哪块教学呢？	我在东关小学教学呢,你呢	你在哪里教书？	我在西关小学	1
你这个是你的主业还是副业啊？	现在是主业	这是你的主业还是副业？	现在是副业	1
那你是治好了吗？	是啊,都好了快两年了,不过当时是在一个中医馆看的,效果不是很好	这件事发生了多少年？	我也不知道多久,应该快十年了吧	3
我是个自由职业，最近在办理护照，打算去加拿大旅游呢。	我也在办护照!你打算去哪个城市呀?	你知道我要去哪里旅行吗？	不知道啊!所以问你	3
你为什么高中毕业之后不继续上学了，是有什么原因吗？	我没上高中,直接上的大专	高中毕业后你为什么不去上学？没有理由吗？	有理由,但我不想说	3
你这是打算回家去的吗？	是的,你要来么	你要回家吗？	不回家,你是?	3
你都玩些什么游戏啊？	最近在玩王者荣耀	你不玩什么游戏？	不玩的,我不玩游戏的	3
好吧，那你没有功课要做吗？	我是学渣,做了又忘,我都不知道我是怎么毕业的	你没有作业要做吗？	有啊,我在做呢	3
可能我母亲是一个上海人的原因，我比较喜欢吃上海菜，所以也比较喜欢那家餐厅。	好吧,其实我也不知道怎么办	你知道我更喜欢谁的食物吗？	不知道,难道是我的?	2
是的，那你平时除了工作都喜欢做什么呢？	看书,看电影,打游戏	是的，那你平时除了工作都讨厌做什么呢？	看书看电影看电视剧	2
她是个新疆人我最好的朋友，长的超级漂亮。	我喜欢新疆人	你知道她的国籍是什么吗？	不知道,国籍不重要,漂亮最重要	1
啊，你们几点下班呀？	五点半呢	啊，你什么时候下班？	六点多吧,你呢	3
我不知道，反正我是挺高的，我有一米八呢。	我才一米六五	你知道我有多高吗？	你一米六二	1
我是北京人，我家就在这里。	北京人?你是什么身份啊?	你知道我来自的城市叫什么名字吗？	不知道,你来自哪里啊?	1
我在听歌呢，我很喜欢听李荣浩的歌。	你喜欢听什么类型的,我也在听歌	你知道我喜欢听谁的歌吗？	不知道,你说说?	2
这可不简单啊，你以后是要做一名律师吗？	我也不想,但没办法啊	它不容易。你将来不想当律师吗？	当然不是啦,我要做医生的说	3
那你加油干吧，我如果以后也想成为一名律师，我可以找你吗？	我在深圳,你呢?	你是哪里人？	我在广州的,不过也会去深圳那边实习,我是湖南的	1
不会吧，你们两个不是相互那啥吗？	他有女朋友,他女朋友知道我喜欢他	不，你们两个不是互相认识吗？	不,他跟我一个朋友在一起了	3
我是5号病房3号床的儿子。	你好我是一号床	你知道3号床的儿子的病房号是多少吗？	我也不知道,我只是一名护士	1
那你有空的时候会喜欢干什么呢？	发呆,看小说,看视频之类的	呸	我不喜欢看视频,因为看不懂	2
谢谢啊，你是小姐姐还是小哥哥啊？	我是小妹妹哦	谢谢啊，你是小姐姐还是大哥哥啊？	哈哈,我是大哥哥	1
那就是学长了，我今年才大二，你学的什么专业啊？	我是土木的,你呢?	那是大四的。我今年才大二。你学的是什么专业？	哈哈,我是建环的,大四狗咯	1
你都拍什么类型的照片呀？	人像,风景	你不拍什么样的照片？	不拍,拍的不好	3
嗯，有时间了去看看，对了你是哪里的人啊？	我是陕西西安的,你呢?	我有时间去看看。顺便问一下，你是哪里人？	我是安徽阜阳的	1
哦原来你还是学生啊，你大几啊？	大三,你也是学生?	你是一个学生吗？	我不是啊,我都是孩子的妈了	1
我叫刘明，你现在是上学还是上班呢？	我不叫刘明,我上班	我叫刘明，你现在是上学还是放工呢？	不上学也不放工	1
我很喜欢在重庆骑自行车的感觉。	重庆骑着骑着就成了山城,哈哈	你知道我喜欢在哪个城市骑车吗？	不知道,但我知道我想去的地方有自行车	2
我今年8岁了，我喜欢的超级英雄就是钢铁侠。	我今年10岁,我的偶像就是蜘蛛侠	你知道我8岁是什么时候吗？	不知道,反正蜘蛛侠已经死了	1
嗯，谢谢你的建议，你这从哪里回来的？	我从深圳回来的	谢谢你的建议。你从哪里回来的？	我从北京	3
好的，你一会儿是要出去工作吗？	是啊,明天就开始上班了	好的，你以后不出去工作吗？	不想出去了,想在家里	3
看小说，你很喜欢小说吗？	嗯,看了五六年了	有多少年了？	小学开始看,现在大学快毕业	3
是嘛，那你一个月应该有很多工资吧？	没多少,也就几万吧	你一个月不应该有很多薪水？	我又不是卖唱的,哪有薪水	1
我从十岁的时候就开始演戏了。	我的戏还没出声呢,你就演上了?	你知道我开始演戏的时候多大了吗？	不知道啊,你告诉我?	3
那你的父母都是东北人吗？	我妈不是,我爸是,但他说东北话也听不懂	你的父母来自中国东北吗？	不是,来自山东临沂	1
我非常喜欢听李荣浩的歌。	模特和李白	你知道我喜欢听谁的歌吗？	不知道,不过我可以推荐你几首歌	2
我很喜欢猫我背后有6个纹身都是猫，而且都是我以前养过的猫咪。	好巧,我也很喜欢猫猫	你知道我背上有多少个纹身吗？	不晓得,有多少	1
我最喜欢唐伯虎点秋香了，我看了好几遍了哈哈。	我也喜欢,还有那个电影也不错	你知道我最喜欢什么吗？	你喜欢什么,我怎么知道	2
大家都很无聊嘛，那你平常无聊的时候喜欢做些什么？	看电影,玩游戏,睡觉	大家都很无聊。无聊的时候你喜欢做什么？	我啊,我也不知道,我是个纠结的人	2
我是篮球运动员，刚刚从体校毕业加入了市篮球队！	我也是练田径的,不过我是业余爱好,你这个应该是专业的	你知道我加入了哪个队吗？	不知道,我只是猜测,哈哈	3
那你呢，吃饭了没有啊？	吃过了,在上班	那你呢？你吃过了吗？	刚吃过,准备上班啦	3
真好，你是自己去吗？	我和我闺蜜一起去的	太好了。你一个人吗？	是的,一个人自由行	3
是啊，你是刚刚大学毕业吗？	不是啊,我大三	是的，你刚从大学毕业吗？	哦哦,你也刚毕业啊	3
还好吧，我在银行工作，你工作了吗？	我还在读书,不过也快了	你好吗我在银行工作。你工作过吗？	工作过,你在哪个银行	3
对了，你是哪里的？	我是四川的,你呢?	顺便问一下，你从哪里来的？	我是重庆的,我从重庆来的	1
你是做什么的，那么忙？	我在家带孩子啊	你为什么这么忙？	因为我有工作啊	1
杨丽萍老师是我最喜欢的艺术家。	是我见过最好的艺术家	你知道谁是我最喜欢的艺术家吗？	不知道啊!是谁啊?	2
我老家是安徽的，不过我是在东北长大的。	东北人都是活雷锋	你知道我在这个国家的哪个地方长大吗？	不知道,难道是北极的	1
练瑜伽真是一个不错的选择，难怪你身材那么好，皮肤也很好，你练了多久啊？	我练了两年多	你练了多少年？	断断续续的,没多久	3
是啊，对了，你学过射箭吗？	我是射箭的,我在北京,你呢?	你是哪里人？	我是湖北武汉,目前在深圳上班	1
我比较喜欢傍晚的时候去公园，最喜欢看电影。	我在公园看过一个小故事,好神奇啊好神奇	你知道我喜欢什么时候去公园吗？	我只知道我不喜欢去公园	1
我不去健身房，我还是喜欢骑自行车还有晨跑，周末跟朋友去爬山，要不要一起啊。	我喜欢晚上去健身,早上起不来	你知道我什么时候和朋友去远足吗？	不知道啊,你要干嘛	3
我今年已经二十一岁了。	21岁就当妈了	你知道我多大了吗？	不知道,但我想问你一个问题,为什么你要把孩子打了	1
我也很喜欢泰迪。	泰迪太色了,你要把持住啊	我喜欢的狗叫什么名字？	我不知道你喜欢狗	2
我是北京本地人，北上广都是快节奏，我下班都会去遛我的卷毛狗，它叫油条，那个时候才觉得整个人轻松了。	我也喜欢油条,我想以后也养一条	你知道我是哪个城市的人吗？	不知道,但是我喜欢油条	1
我喜欢里面的田晓霞。	我也喜欢啊,不过更喜欢那个大高个	你知道我喜欢里面的谁吗？	不知道诶,是那个男二号么?	2
那你现在还跟你的妈妈一起做手工吗？	没有了,我现在在家带孩子,她去上班了	你现在还在和你妈妈做手工艺品吗？	没有,我在老家做,家里的手工不挣钱,我想在家门口找个手工活	3
那你们卡车司机是不是都会拉着货到各种地方？	是的,你是做什么的,也是卡车司机吗?	那你们卡车司机是不是都会推着货到各种地方？	我不是卡车的,但是我是做工程的,有问题可以问我	1
我是河南的，现在住在上海。	上海哪里,我在浦东新区这边,有时间可以一起出来玩啊	你知道我是哪里人吗？	不知道,但是你的位置显示是在上海	1
那你是和父母一块去吗？	嗯,我妈说带我去	你不和你父母一起去吗？	我爸说让我一个人去,我说那就带上你吧,他同意了	3
对了你有养狗吗？	我养了三只狗狗	你有几条狗？	我就一条	1
那还真是辛苦啊，你们周末休息吗？	不休息,一个月一天假	那还真是辛苦啊，你们周末做事吗？	做,不过我周末双休	3
你现在在做什么？	在家,明天出去找工作了	你什么时候出去找工作？	今天,你呢,我还不知道去哪儿找	3
不客气，开心就好，你结婚了吗？	我儿子都快三周岁了	你儿子多大了？	哦,我儿子还没出生	1
喜欢呀，你会不会打篮球呢？	不会,我喜欢打羽毛球	是的，你会打篮球吗？	篮球会一点点,不多	1
平时我喜欢自己晚上在湖边转一转。	我晚上都不敢出去	你知道我通常什么时候在湖边散步吗？	不造,你说吧	3
你是东北哪个省的？	吉林省延边朝鲜族自治州	你来自中国东北的哪个省？	黑龙江省齐齐哈尔市	1
你天天都锻炼吗？	不是啊,有时间就练练	你每天锻炼吗？	嗯,我每天都锻炼	3
我破产了，我原先是一个设计总监，开了几家独立的设计室。	这是我的设计图,大家帮我设计吧	我开了多少间独立设计室？	你开了一间	3
我是学音乐专业的，你也是个学生吗？	我是个学生,我学美术的	我是学音乐专业的，你也是个学习者吗？	我是学美术的,你也是个学习者吗?	1
我是一个14岁的男孩。	我是16岁的女孩	你知道我多大了吗？	你不说,我怎么知道	1
我是洛阳人，你是哪里的？	我是河南的,你呢	你是哪里人？	我是陕西的,但是我在洛阳呆了五年	1
我最近在看电影呢，虽然我已经53岁了，但我还是喜欢看爱情电影。	我不喜欢,我喜欢看动作片	我多大了？	我不知道你多大啊	1
说说你吧，你现在工作了吗？	还没毕业,不过工作已经签了	跟我说说你。你现在在工作吗？	在啊,已经入职了	1
最近很火的电视剧你看了吗？	看了第一集	你看了节目的哪一集？	看了第二集	3
你一个月工资很低吗？	是的,很低	你一个月工资很高吗？	我没工资,啃老	1
你多久打一次？	一个星期打三次	你多久打一次电话？	有时候一个月一次,有时候一星期打一个	3
我不太喜欢看书，我喜欢早上看日出。	看日出,我都还没看过,有机会带上我呗	你知道我喜欢什么时候看日出吗？	这个我还真的不知道哎?你喜欢几点看?	2
那你现在出来工作了吗？	出来工作好几年了	你现在出去工作了吗？	我也是今年出来工作的,现在都不知道怎么办	1
啊，你一天要打三份工吗？	两份,早上一份中午一份	啊，你一天要做三份工作吗？	早上两份下午三份,晚上还要加班	3
我也喜欢狗，而且我还养了两只。	什么狗啊,在哪儿买的	你知道我有几条狗吗？	不知道,你说吧,几条	1
我很喜欢看的，有时候还晚上一个人看。	我也喜欢看,就是晚上不敢一个人在家看	你知道我什么时候一个人看吗？	不知道,你说说看	3
那你在图书馆工作多长时间了？	我才大二,只是去借了本书而已	你借书的班级叫什么名字？	我忘了,你可以自己去看看	3
哇哦，那你最喜欢拍人物还是风景呢？	都喜欢,不过更喜欢拍人	哇哦，那你最厌恶拍人物还是风景呢？	讨厌拍人	2
嘿嘿，我想问一下，你平常喜欢做些什么呀？	上班,下班,吃饭,睡觉,玩手机	嘿，嘿，我想问一下，你通常不喜欢做什么？	不喜欢上班	2
